Type,Option_expiry,Strike,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,25Y,30Y,50Y
SLN_vol,1W,2.2,9.302309931,8.331649897,7.45406565,7.271759477,8.757432003,10.10218536,11.9492351,12.6293569,13.48523091,14.17928401,14.59425103,14.79471041,14.82946423,14.71581142
SLN_vol,1W,2.3,9.965651011,9.001135258,8.127384333,7.884447262,8.930245151,9.967700404,11.53419332,12.02009831,12.68198778,13.28197268,13.68607972,13.88853446,13.94007174,13.83574306
SLN_vol,1W,2.4,10.60562802,9.64795058,8.782004409,8.522122593,9.295933296,10.07576914,11.36355,11.63259485,12.04769676,12.49186402,12.8644856,13.06403165,13.13253721,13.04398911
SLN_vol,1W,2.5,11.22268687,10.27165737,9.414724177,9.158595421,9.7707367,10.36693402,11.42989326,11.49884078,11.64232405,11.85942809,12.16995725,12.35837773,12.44267771,12.37883346
SLN_vol,1W,2.6,11.81783502,10.87294612,10.02511684,9.782965452,10.29977915,10.77507967,11.6855132,11.60311892,11.50190337,11.4421765,11.65449268,11.82021051,11.91649886,11.88744203
SLN_vol,1W,2.7,12.39227228,11.45292975,10.61384279,10.39080635,10.8518916,11.2501751,12.0708031,11.89161339,11.61070777,11.27786583,11.36554683,11.49671888,11.59788951,11.61088839
SLN_vol,1W,2.8,12.94722752,12.01284436,11.18196993,10.98056805,11.41006886,11.76012011,12.53607323,12.30330057,11.91131181,11.35668076,11.31810556,11.40835237,11.50564966,11.56076592
SLN_vol,1W,2.9,13.48388703,12.5539199,11.73068555,11.55202763,11.96508177,12.28558379,13.04686719,12.78963576,12.33884635,11.62686641,11.48213106,11.53314306,11.61947966,11.70972937
SLN_vol,1W,3,14.00336497,13.07732575,12.26117171,12.1055826,12.51193363,12.815139,13.58114296,13.31775264,12.84236011,12.02624607,11.80196489,11.82040944,11.89211478,12.00790456
SLN_vol,1W,3.1,14.50669391,13.58415027,12.77455263,12.64191268,13.04796923,13.34205214,14.12521897,13.86686962,13.38782621,12.5043748,12.2233255,12.21664305,12.27281291,12.40569311
SLN_vol,1W,3.2,14.99482465,14.0753963,13.27187505,13.16181203,13.57185722,13.8623686,14.67067461,14.4241575,13.95398695,13.02691836,12.70555707,12.67991025,12.72107613,12.86491456
SLN_vol,1W,3.3,15.46863042,14.55198369,13.75410369,13.66610459,14.08302919,14.37379827,15.21233936,14.98174209,14.52785123,13.57217489,13.22165955,13.18160195,13.20881418,13.3595229
SLN_vol,1W,3.4,15.92891268,15.01475493,14.2221237,14.15560128,14.58136195,14.87506353,15.74705573,15.53479879,15.10151446,14.12677307,13.75455915,13.70332637,13.71771497,13.87265248
SLN_vol,1W,3.5,16.37640749,15.46448185,14.676746,14.63107907,15.0669929,15.36551166,16.27292639,16.0803901,15.67017214,14.68251909,14.29362628,14.23350569,14.23611389,14.39358278
SLN_vol,1W,3.6,16.81179177,15.90187235,15.11871371,15.09327163,15.54021026,15.84487983,16.78885293,16.6167603,16.23092321,15.23439395,14.83226071,14.76488613,14.75662526,14.91552882
SLN_vol,1W,3.7,17.23568902,16.3275768,15.54870856,15.54286622,16.00138662,16.31314987,17.29424937,17.14290343,16.78205079,15.77933601,15.36636748,15.29292585,15.27457682,15.43420004
SLN_vol,1W,3.8,17.6486747,16.74219389,15.96735708,15.98050382,16.45093816,16.77045673,17.78886132,17.65829485,17.32258512,16.31550577,15.8934214,15.81479183,15.78702142,15.9468941
SLN_vol,1W,3.9,18.05128092,17.1462759,16.37523616,16.40678098,16.88929951,17.21703009,18.2726498,18.16272136,17.85203341,16.84183738,16.41189313,16.3287397,16.29211935,16.45193048
SLN_vol,1W,4,18.44400071,17.54033338,16.77287816,16.82225251,17.31690814,17.65315642,18.7457157,18.65617214,18.37020997,17.35776097,16.92089346,16.83372752,16.78875035,16.94829394
SLN_vol,1W,4.1,18.8272918,17.92483931,17.16077532,17.2274344,17.7341948,18.07915429,19.20824975,19.13876747,18.8771275,17.86302759,17.41994918,17.32917171,17.27626686,17.43540712
SLN_vol,1W,4.2,19.20157995,18.30023277,17.53938384,17.62280688,18.14157783,18.49535807,19.66049923,19.61071171,19.37292639,18.35759697,17.90885973,17.81479059,17.75433472,17.91298346
SLN_vol,1W,4.3,19.56726194,18.66692218,17.90912731,18.00881731,18.53945985,18.90210722,20.1027455,20.07226177,19.85782824,18.84156446,18.38760393,18.29050238,18.2228289,18.38093044
SLN_vol,1W,4.4,19.92470815,19.02528818,18.2703999,18.38588293,18.92822609,19.2997393,20.5352888,20.52370595,20.33210488,19.31511275,18.85627842,18.75635772,18.68176415,18.83928527
SLN_vol,1W,4.5,20.27426501,19.37568617,18.62356908,18.75439339,19.30824364,19.68858542,20.9584379,20.96534953,20.79605752,19.77847965,19.31505652,19.21249455,19.13124832,19.28817136
SLN_vol,1W,4.6,20.61625696,19.71844856,18.96897805,19.11471305,19.67986147,20.06896739,21.37250315,21.39750506,21.25000279,20.23193636,19.76416044,19.65910749,19.57145065,19.72776877
SLN_vol,1W,4.7,20.95098843,20.05388678,19.30694791,19.46718312,20.04341073,20.44119595,21.77779169,21.82048572,21.6942632,20.67577275,20.20384235,20.09642688,20.00257988,20.15829377
SLN_vol,1W,4.8,21.27874543,20.38229309,19.63777962,19.81212357,20.39920537,20.80556986,22.17460441,22.2346009,22.12916082,21.11028735,20.63437142,20.52470447,20.42486922,20.57998472
SLN_vol,1W,4.9,21.59979708,20.70394213,19.96175566,20.14983485,20.74754291,21.16237543,22.56323387,22.64015324,22.55501296,21.53578055,21.05602489,20.9442034,20.83856579,20.99309229
SLN_vol,1W,5,21.91439694,21.0190924,20.2791416,20.48059945,21.08870522,21.51188649,22.94396305,23.03743678,22.97212944,21.95254998,21.46908197,21.35519139,21.24392336,21.39787261
SLN_vol,1W,5.1,22.22278423,21.32798753,20.59018748,20.80468336,21.42295939,21.85436449,23.31706466,23.42673576,23.38081075,22.36088751,21.87381969,21.75793596,21.64119723,21.79458249
SLN_vol,1W,5.2,22.52518492,21.63085741,20.895129,21.12233731,21.75055858,22.19005884,23.68280079,23.808324,23.78134706,22.76107721,22.27051004,22.15270124,22.03064072,22.18347617
SLN_vol,1W,5.3,22.82181269,21.92791926,21.19418868,21.43379796,22.07174282,22.51920734,24.04142284,24.18246458,24.17401762,23.15339412,22.65941817,22.53974572,22.41250277,22.56480305
SLN_vol,1W,5.4,23.11286989,22.21937859,21.48757682,21.73928893,22.38673984,22.84203665,24.39317162,24.54940987,24.55909053,23.53810354,23.04080117,22.91932089,22.78702631,22.93880624
SLN_vol,1W,5.5,23.39854827,22.50543001,21.77549244,22.03902178,22.6957658,23.15876275,24.73827759,24.90940156,24.93682278,23.91546068,23.41490738,23.29167031,23.15444727,23.3057216
SLN_vol,1W,5.6,23.67902978,22.78625805,22.05812409,22.33319687,22.99902602,23.46959151,25.07696118,25.26267102,25.3074604,24.28571056,23.78197603,23.65702911,23.51499383,23.66577712
SLN_vol,1W,5.7,23.95448723,23.06203782,22.33565057,22.62200417,23.29671563,23.77471915,25.40943314,25.60943952,25.67123879,24.64908811,24.14223712,24.01562371,23.86888621,24.01919267
SLN_vol,1W,5.8,24.22508488,23.3329357,22.60824163,22.90562395,23.58902023,24.07433281,25.73589493,25.94991867,26.02838301,25.00581834,24.49591144,24.3676718,24.21633639,24.36617987
SLN_vol,1W,5.9,24.49097906,23.59910991,22.87605861,23.18422746,23.87611646,24.36861096,26.05653913,26.28431078,26.37910825,25.35611667,24.84321072,24.71338243,24.55754825,24.70694213
SLN_vol,1W,6,24.75231863,23.86071102,23.13925496,23.45797756,24.15817254,24.65772394,26.37154986,26.6128093,26.72362019,25.70018922,25.18433792,25.05295613,24.89271757,25.04167479
SLN_vol,1W,6.1,25.00924548,24.11788251,23.39797678,23.72702921,24.43534881,24.94183436,26.68110318,26.93559921,27.06211548,26.0382332,25.51948744,25.3865852,25.22203228,25.37056529
SLN_vol,1W,6.2,25.26189496,24.37076115,23.65236331,23.99153003,24.70779818,25.22109753,26.98536747,27.25285742,27.39478211,26.3704373,25.84884549,25.71445395,25.54567268,25.69379345
SLN_vol,1W,6.3,25.51039631,24.61947747,23.90254732,24.25162078,24.97566656,25.49566189,27.28450386,27.56475319,27.7217999,26.69698206,26.17259041,26.03673901,25.86381168,26.0115317
SLN_vol,1W,6.4,25.75487299,24.8641561,24.14865557,24.50743572,25.23909334,25.76566935,27.57866653,27.87144851,28.04334085,27.01804025,26.49089298,26.35360967,26.17661511,26.32394538
SLN_vol,1W,6.5,25.99544303,25.10491617,24.39080912,24.75910307,25.49821167,26.03125568,27.86800313,28.17309844,28.35956959,27.33377727,26.8039168,26.66522813,26.48424198,26.63119307
SLN_vol,1W,6.6,26.23221939,25.34187161,24.62912372,25.00674536,25.75314892,26.29255083,28.15265511,28.46985152,28.6706437,27.64435148,27.11181864,26.9717499,26.78684481,26.93342682
SLN_vol,1W,6.7,26.46531019,25.57513146,24.8637101,25.25047976,26.00402695,26.54967924,28.43275798,28.76185005,28.97671414,27.94991457,27.41474869,27.27332405,27.08456987,27.23079248
SLN_vol,1W,6.8,26.69481904,25.80480014,25.09467424,25.49041839,26.2509624,26.80276016,28.70844168,29.04923044,29.27792551,28.25061191,27.71285096,27.57009353,27.3775575,27.52343
SLN_vol,1W,6.9,26.92084525,26.03097772,25.32211769,25.72666862,26.49406708,27.05190789,28.97983085,29.3321235,29.57441647,28.54658284,28.00626355,27.86219547,27.66594241,27.81147366
SLN_vol,1W,7,27.1434841,26.25376018,25.5461378,25.95933334,26.7334481,27.29723208,29.24704507,29.61065473,29.86631997,28.83796101,28.29511894,28.14976149,27.94985388,28.09505238
SLN_vol,1M,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLN_vol,1M,-1.9,98.5792156,97.55734699,97.39922925,102.7721457,109.6931713,114.4426758,125.0207463,129.8610534,135.0840099,134.5301633,133.4813433,133.1885874,132.0789264,132.1465169
SLN_vol,1M,-1.8,83.9983622,83.27542159,83.27193006,88.10566424,94.34173128,98.57918327,107.853453,112.133019,116.7716951,116.4336595,115.5948972,115.3639949,114.4061886,114.4394816
SLN_vol,1M,-1.7,74.75030329,74.20545436,74.29241497,78.7890329,84.61305551,88.53616907,96.98626386,100.9033058,105.1603165,104.9524809,104.2469098,104.0568337,103.1989821,103.2122623
SLN_vol,1M,-1.6,67.88791141,67.4707652,67.62187525,71.87018169,77.39729069,81.09133618,88.93100664,92.57626761,96.54559399,96.43164916,95.82487772,95.66573198,94.88351459,94.88265118
SLN_vol,1M,-1.5,62.39976184,62.08259847,62.28358543,66.33438715,71.62887059,75.14206746,82.49435714,85.92087285,89.65784642,89.6175997,89.08984946,88.95578713,88.23483024,88.22302078
SLN_vol,1M,-1.4,57.81049228,57.57582115,57.81778945,61.70424081,66.8073446,70.17089083,77.11632442,80.35916742,83.90056275,83.92116196,83.45952463,83.34666084,82.67739715,82.65664524
SLN_vol,1M,-1.3,53.85677335,53.69260433,53.9695278,57.71507879,62.65560611,65.89141727,72.48700316,75.57119817,78.94335391,79.01591879,78.61129081,78.51684978,77.89242541,77.86409784
SLN_vol,1M,-1.2,50.37681886,50.27446456,50.58202946,54.20420284,59.00346275,62.12782001,68.41613543,71.36048785,74.58325686,74.7013022,74.34691654,74.26881414,73.68406613,73.64915015
SLN_vol,1M,-1.1,47.26381902,47.21673382,47.55173157,51.06415763,55.73859406,58.76409641,64.7782018,67.59738686,70.68630108,70.8448986,70.53553016,70.47214427,69.92303864,69.8822772
SLN_vol,1M,-1,44.44341088,44.44652009,44.8064986,48.22011229,52.78283325,55.71953971,61.48587797,64.19168193,67.15924296,67.35453441,67.0860313,67.03606466,66.5193607,66.47333029
SLN_vol,1M,-0.9,41.86165304,41.91093876,42.29398846,45.61778173,50.07951125,52.9356551,58.47587634,61.07798225,63.93448058,64.16337551,63.93236421,63.89475726,63.40779415,63.35695274
SLN_vol,1M,-0.8,39.47811406,39.57034622,39.97496198,43.21648162,47.58618453,50.3686436,55.70081293,58.20732313,60.96138436,61.22136254,61.02505302,60.99892582,60.53948026,60.48419842
SLN_vol,1M,-0.7,37.26166287,37.3942175,37.81920608,40.98489721,45.27020722,47.98482686,53.12425668,55.54205427,58.20101763,58.48999457,58.32604627,58.31065822,57.87684575,57.81742767
SLN_vol,1M,-0.6,35.18778197,35.35851462,35.80293075,38.8983823,43.10590613,45.75772876,50.71757162,53.05257871,55.62276802,55.93900031,55.80542691,55.80014801,55.3903523,55.32705054
SLN_vol,1M,-0.5,33.23678488,33.44394031,33.90704162,36.9371673,41.07270766,43.66614087,48.45782362,50.71519089,53.20211377,53.54413052,53.43923042,53.44352019,53.05634118,52.98936728
SLN_vol,1M,-0.4,31.39259424,31.63474089,32.11595581,35.08513115,39.153855,41.69279787,46.32634736,48.51059629,50.91909389,51.28564595,51.20795042,51.22134214,50.85555702,50.78508932
SLN_vol,1M,-0.3,29.64188026,29.91786225,30.41676706,33.32893612,37.33550512,39.82344544,44.30773781,46.42286959,48.75723128,49.14725282,49.09548656,49.11757522,48.7721086,48.69829819
SLN_vol,1M,-0.2,27.97343814,28.28234007,28.79864273,31.65740327,35.60607778,38.04616851,42.3891236,44.43870377,46.70275644,47.11533537,47.08838603,47.11881905,46.7927198,46.71569501
SLN_vol,1M,-0.1,26.37772816,26.71884943,27.25237863,30.06105213,33.95577641,36.35089719,40.55963256,42.54685773,44.7440362,45.17839108,45.17528535,45.21375529,44.90617832,44.82604829
SLN_vol,1M,0,24.8465289,25.21936546,25.77006382,28.53175475,32.37622907,34.72903677,38.80999163,40.73774259,42.87114579,43.32660736,43.34649203,43.39273093,43.10292265,43.01978017
SLN_vol,1M,0.1,23.37267097,23.7769029,24.34482366,27.06247136,30.86021517,33.17318635,37.13222258,39.00310694,41.07554292,41.55153927,41.59366611,41.6474409,41.37472764,41.2886514
SLN_vol,1M,0.2,21.94982885,22.38531245,22.97061919,25.64704517,29.40145451,31.67692206,35.51940763,37.33579406,39.34981629,39.84586058,39.90957407,39.97068303,39.71446166,39.6255182
SLN_vol,1M,0.3,20.57235559,21.03911893,21.64208796,24.28004074,27.99444273,30.23462823,33.96550697,35.72955265,37.68748909,38.20316915,38.28789656,38.35616647,38.11589691,38.02414221
SLN_vol,1M,0.4,19.2351501,19.73339038,20.35441546,22.95661513,26.63432194,28.8413651,32.46521555,34.17888785,36.08286394,36.61783318,36.72307641,36.79836032,36.57355949,36.47904045
SLN_vol,1M,0.5,17.93355045,18.46363088,19.10322973,21.67241404,25.31677875,27.49276487,31.01385043,32.67894335,34.53089964,35.08486867,35.21019744,35.29237301,35.08261008,34.98536583
SLN_vol,1M,0.6,16.6632507,17.22569228,17.88451377,20.42348778,24.03796438,26.18495069,29.60726247,31.22540817,33.02711278,33.59984114,33.74488734,33.83385554,33.63874823,33.53881149
SLN_vol,1M,0.7,15.42024424,16.01570312,16.69453252,19.20622366,22.79443378,24.91447503,28.24176835,29.8144435,31.56749936,32.15878676,32.32323946,32.41892368,32.23813559,32.13553412
SLN_vol,1M,0.8,14.20080665,14.83001697,15.52977376,18.01729349,21.58310227,23.67827583,26.91410051,28.44262677,30.14847302,30.75814921,30.94175015,31.04409561,30.87733445,30.77209265
SLN_vol,1M,0.9,13.00155345,13.66519057,14.38690559,16.8536174,20.4012206,22.47365038,25.62137431,27.10691151,28.76681783,29.39472996,29.59726908,29.70624245,29.55325917,29.44540014
SLN_vol,1M,1,11.81966254,12.51801958,13.26276114,15.71234948,19.24637218,21.29824962,24.36107348,25.80460307,27.4196548,28.06565055,28.28696106,28.40255031,28.2631392,28.15268734
SLN_vol,1M,1.1,10.65349687,11.38570372,12.15437788,14.59089827,18.11650078,20.15009827,23.13105737,24.53335197,26.10442252,26.76832651,27.0082789,27.13049316,27.00449294,26.8914775
SLN_vol,1M,1.2,9.504286731,10.26632999,11.05916139,13.48701219,17.00998502,19.02765214,21.92959697,23.29116937,24.81887408,25.50045376,25.75894752,25.88781678,25.77511289,25.65957296
SLN_vol,1M,1.3,8.380883405,9.160206103,9.975357197,12.39899671,15.92579079,17.92991222,20.75545235,22.07647269,23.56109489,24.26000954,24.53696105,24.67253551,24.57306377,24.45505537
SLN_vol,1M,1.4,7.314170421,8.073681157,8.903347877,11.32621904,14.86376086,16.85663149,19.60801322,20.88817584,22.32954971,23.04527271,23.34059649,23.4829449,23.39669679,23.27630336
SLN_vol,1M,1.5,6.400824455,7.030951971,7.849368209,10.27028354,13.8251575,15.80867873,18.48754053,19.72584889,21.12317346,21.85487111,22.16844994,22.31765602,22.24468609,22.1220341
SLN_vol,1M,1.6,5.881582697,6.111927078,6.836992932,9.237876365,12.81368766,14.78867588,17.39557415,18.58999005,19.94153123,20.68787013,21.01950617,21.17566152,21.11609724,20.99137999
SLN_vol,1M,1.7,5.974712952,5.537345909,5.944034674,8.247997227,11.8374665,13.80211878,16.3356186,17.48248469,18.78509144,19.54392612,19.89325962,20.05645002,20.01050463,19.88401904
SLN_vol,1M,1.8,6.491309466,5.56582817,5.385759614,7.350532876,10.91277742,12.85933982,15.3142942,16.4073796,17.65568951,18.42354604,18.78991773,18.96019726,18.92818583,18.80039038
SLN_vol,1M,1.9,7.164875829,6.049357246,5.414984853,6.664680061,10.07088442,11.97882767,14.34323915,15.37218755,16.55731736,17.32852505,17.71073939,17.88808202,17.87044003,17.74204743
SLN_vol,1M,2,7.876765688,6.70393676,5.887761211,6.381359499,9.367722457,11.19217986,13.44208064,14.39004432,15.49746998,16.26268748,16.65859957,16.84280857,16.84010981,16.71223682
SLN_vol,1M,2.1,8.585361186,7.39997168,6.527316677,6.561390233,8.886142812,10.54876075,12.64235259,13.48304704,14.48941041,15.2331437,15.63893365,15.82947243,15.84243594,15.7168462
SLN_vol,1M,2.2,9.276190404,8.093358976,7.207453372,7.033480684,8.700995321,10.11125857,11.990158,12.68647012,13.55576229,14.25239419,14.66130587,14.85698481,14.88644332,14.76593379
SLN_vol,1M,2.3,9.944489892,8.769263989,7.885238404,7.628347273,8.811972572,9.928358206,11.54053258,12.05086,12.73324189,13.34165856,13.741922,13.94033791,13.98710078,13.87607676
SLN_vol,1M,2.4,10.58921131,9.422965171,8.546218962,8.262663344,9.14054836,9.997056078,11.33500849,11.63349443,12.07546118,12.53528932,12.90722489,13.10385269,13.16832102,13.07349805
SLN_vol,1M,2.5,11.21078869,10.05349817,9.18577987,8.901647629,9.59683393,10.26267728,11.37304311,11.47163244,11.64431811,11.88360633,12.1974557,12.3845418,12.46585978,12.39662363
SLN_vol,1M,2.6,11.81023878,10.66135703,9.80296153,9.5309182,10.11821668,10.6569379,11.61014337,11.55494062,11.48065905,11.4457052,11.66530049,11.83161834,11.92633648,11.89348001
SLN_vol,1M,2.7,12.38877735,11.2475907,10.39822455,10.1445774,10.66850053,11.1257991,11.98557529,11.83115692,11.57330488,11.26309045,11.36052704,11.49415062,11.59534504,11.60690306
SLN_vol,1M,2.8,12.94765043,11.81342628,10.97257119,10.74042426,11.2279191,11.63403037,12.4469783,12.23753929,11.86568381,11.32949742,11.30121026,11.39520976,11.49392331,11.55031311
SLN_vol,1M,2.9,13.48806055,12.36010728,11.52717883,11.31794009,11.78578044,12.16034839,12.95758675,12.72310762,12.29099819,11.59383029,11.45885711,11.51431132,11.60297647,11.69691882
SLN_vol,1M,3,14.01113662,12.88882503,12.06324262,11.87738893,12.33630709,12.69219343,13.4938181,13.2531222,12.79599736,11.99231396,11.77710481,11.80029855,11.8747798,11.99603203
SLN_vol,1M,3.1,14.51792428,13.40069204,12.58190852,12.4193942,12.87641881,13.22218504,14.04105644,13.80561881,13.34500648,12.47258411,12.20006717,12.198257,12.25734166,12.39683261
SLN_vol,1M,3.2,15.00938588,13.8967347,13.08424725,12.9447315,13.4045484,13.74599707,14.59033191,14.36707437,13.91577759,12.99892756,12.68571489,12.66497607,12.70902474,12.86017427
SLN_vol,1M,3.3,15.48640476,14.37789468,13.571247,13.45422465,13.91999488,14.26112337,15.13615286,14.92921682,14.49476206,13.54881736,13.20616477,13.1710037,13.20097916,13.35941246
SLN_vol,1M,3.4,15.94979132,14.84503424,14.04381471,13.94869336,14.42256041,14.76615937,15.67517327,15.4869943,15.07374801,14.10842211,13.74383727,13.69746071,13.71444992,13.87734952
SLN_vol,1M,3.5,16.40028955,15.2989429,14.50278105,14.42892728,14.91234096,15.26037733,16.20538467,16.03733946,15.64776278,14.66929809,14.28782662,14.23250324,14.2375294,14.40309086
SLN_vol,1M,3.6,16.83858334,15.74034428,14.94890678,14.89567418,15.38960271,15.74347029,16.7256232,16.57842261,16.21381409,15.22629222,14.83138522,14.76873657,14.76270293,14.92976411
SLN_vol,1M,3.7,17.26530247,16.16990269,15.38288937,15.34963543,15.85470773,16.21539453,17.23526478,17.1091964,16.77013674,15.77627227,15.37034123,15.3015463,15.28523202,15.45303752
SLN_vol,1M,3.8,17.68102798,16.58822923,15.80536929,15.79146557,16.30806848,16.67627093,17.73403347,17.62911389,17.31573679,16.31736296,15.90213098,15.82806395,15.80213739,15.97019195
SLN_vol,1M,3.9,18.08629701,16.99588719,16.21693581,16.22177381,16.75011994,17.12632209,18.22187894,18.13795099,17.85011099,16.84848205,16.42520774,16.34652984,16.31156578,16.47954277
